"['张国荣', '程蝶衣', '张丰毅', '段小楼', '巩俐', '菊仙', '葛优', '袁四爷', '英达', '雷汉', '尹治', '马明威', '费振翔', '蒋雯丽', '智一桐', '吴大维', '许晴']"
"['邱岳峰', '富润生', '尚华', '毕克', '李梓', '刘广宁']"
"['徐峥', '程勇', '周一围', '曹斌', '王传君', '吕受益', '谭卓', '刘思慧', '章宇', '彭浩', '杨新鸣', '刘牧师', '王砚辉', '贾晨飞', '王佳佳', '李乃文', '龚蓓苾', '宁浩', '苇青', '文牧野']"
"['文淇 ', '周美君', '史可', '耿乐', '刘威葳', '彭静', '蒋欣悦', '王栎鑫', '李梦男', '陈竹升', '文晏']"
"['姜文', '姜宏波', '陈强', '香川照之', '吴大维', '泽田谦也', '梶冈润一']"
"['吴念真', '金燕玲', '张洋洋', '林孟瑾', '陈以文', '柯宇纶', '陈希圣', '唐如韫', '陶大宇', '许安安', '杨德昌', '萧淑慎', '尾形一成']"
"['葛优', '巩俐', '牛犇', '郭涛', '姜武', '倪大红', '肖聪', '刘天池', '董立范', '黄宗洛', '李连义', '苏岩']"
"['雷恪生', '牛振华', '林海海', '句号', '句号', '李易祥', '气壳']"
"['白杨', '陶金', '上官云珠', '舒绣文', '高正']"
"['姜文', '张牧之', '葛优', '老汤', '周润发', '黄四郎', '周韵', '花姐', '廖凡', '老三', '邵兵', '老二', '张默', '老六', '陈坤', '胡万', '胡军', '假张麻子', '刘嘉玲', '县长夫人', '苗圃', '老汤前妻', '姚橹', '胡千', '冯小刚', '真师爷', '杜奕衡', '老四', '胡明', '白冰', '姜武', '武举人', '危笑', '老七', '杨奇雨', '马珂', '李静', '赵铭', '马元', '文祥', '姜洪齐', '郭俊立', '吴昔果', '姜文']"
"['刘德华', '刘建明', '梁朝伟', '陈永仁', '黄秋生', '黄志诚', '曾志伟', '韩琛', '余文乐', '少年陈永仁', '陈冠希', '少年刘建明', '陈慧琳', '陈永仁心理医生李心儿', '郑秀文', '刘德华未婚妻', '萧亚轩', '林家栋', '吴廷烨', '林迪安', '尹志强', '何华超', '欧轩伟', '杜汶泽', '利沙华', '李天翔', '刘伟强']"
"['夏雨', '马小军', '耿乐', '刘忆苦', '宁静', '米兰', '陶虹', '于北蓓', '姜文', '斯琴高娃', '冯小刚', '刘小宁', '王朔', '王学圻', '左小青', '姜文']"
"['张国荣', '梁朝伟', '张震', '关淑怡']"
"['郎雄', '杨贵媚', '吴倩莲', '归亚蕾', '王渝文', '张艾嘉', '赵文瑄', '陈昭荣']"
"['张震', '小四儿(张震)', '杨静怡', '小明', '张国柱', '父亲', '林鸿铭', '哈尼', '金燕玲', '王启赞', '王琄', '张翰', '姜秀琼', '柯宇纶', '杨天祥', '王维明', '刘亮佐', '陈以文', '冯国强', '陈湘琪', '倪淑君', '金士杰', '唐如韫', '蔡琴', '陈希圣']"
"['陈湘琪', '陈以文', '金燕玲', '王维明', '倪淑君']"
"['谢君豪', '潘灿良', '苏玉华', '吴绮莉', '李枫', '叶荣祖', '黄新', '杨英伟', '司马华龙', '黄沾']"
"['邱泽', '谢盈萱', '陈如山', '黄圣球', '万芳', '许智彦', '徐誉庭']"
"['黎明', '黎小军', '张曼玉', '李翘', '曾志伟', '豹哥', '杨恭如', '小婷', '杜可风', '张同祖', '丁羽', '陈可辛']"
"['赵文瑄', '金素梅', '郎雄', '米切尔·利希藤斯坦', '归亚蕾', '迈克尔·加斯顿', '尼尔·哈夫', '李淳', '李安']"
"['张雪迎', '果静林', '代旭', '黄诗佳', '聂鑫']"
"['萧芳芳', '乔宏', '罗家英', '丁子峻', '罗冠兰', '夏萍', '刘洵', '庄静而', '许鞍华', '冯德伦', '方育平', '鲍方', '张铮', '文隽', '许鞍华']"
"['辛树芬', '田丰', '唐如韫', '梅芳', '徐小明']"
[]
"['于是之', '郑榕', '蓝天野', '胡宗温', '英若诚', '林连昆', '黄宗洛']"
"['梁朝伟', '张曼玉', '潘迪华', '张同祖', '雷震', '张耀扬', '孙佳君', '萧炳林', '朱利安·卡邦', '劳伦特·考蒂奥德', '王家卫']"
"['周星驰', '至尊宝/孙悟空', '莫文蔚', '白晶晶', '蓝洁瑛', '蜘蛛精', '吴孟达', '二当家', '朱茵', '紫霞', '刘镇伟', '菩提老祖', '罗家英', '陆树铭', '李健仁', '蔡少芬', '江约诚', '刘镇伟']"
"['吴君如', '任达华', '钟绍图', '李治廷', '蔡颖恩', '秦沛', '谷德昭', '许鞍华', '张同祖', '刘国昌', '夏萍']"
"['梁朝伟', '王菲', '金城武', '林青霞', '周嘉玲']"
"['叶德娴', '刘德华', '秦海璐', '秦沛', '王馥荔', '黄秋生', '杜汶泽', '詹瑞文', '邹文怀', '许素莹', '江美仪', '林二汶', '洪金宝', '徐克', '于冬', '刘国昌', '罗兰', '刘伟强', '宁浩', '宫雪花', '楼南光', '裕美', '谭炳文', '杨颖', '梁焯满', '陈国新', '关锦鹏', '黎燕珊', '林家栋', '岑建勋', '许鞍华']"
"['张国荣', '王祖贤', '午马', '林威', '徐锦江', '王晶', '薛芷伦', '刘兆铭', '胡大为', '蒋金']"
"['张国荣', '张曼玉', '刘德华', '刘嘉玲', '张学友', '潘迪华', '梁朝伟', '王家卫']"
"['王晶文', '辛树芬', '李天禄', '柯宇纶']"
